cellarURIs,lang,mtypes,workTypes,subjects,subject_ids
http://publications.europa.eu/resource/cellar/79da605c-5c58-11e5-afbf-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,bank charges|bank deposit|central bank|financial institution|interest,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/1476|http://eurovoc.europa.eu/3252|http://eurovoc.europa.eu/408|http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/64a22f16-01b0-4dd0-b4f8-15680a0f72d1,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,purchase price,http://eurovoc.europa.eu/2642
http://publications.europa.eu/resource/cellar/eb8736d7-53cd-4e80-b78d-e6c655745786,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/79ccf687-192d-4351-b061-941b4aebc881,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/ff7d6b3e-81a9-46f3-8d6a-e5f7742d69d2,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/faa39c98-770b-11e5-86db-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,credit|credit institution|issue of securities|securities,http://eurovoc.europa.eu/285|http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/4646|http://eurovoc.europa.eu/728
http://publications.europa.eu/resource/cellar/20ed2825-2069-4d7f-9e19-f8283dc94e19,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,farm prices,http://eurovoc.europa.eu/2639
http://publications.europa.eu/resource/cellar/59d36bcd-17b3-11e4-933d-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,Economic and Monetary Union|credit institution|euro area,http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/4602|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/3d910a1d-1119-4b0e-97e4-94d03c2b4c76,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,maximum price|purchase price,http://eurovoc.europa.eu/2642|http://eurovoc.europa.eu/2679
http://publications.europa.eu/resource/cellar/ea70f1f4-bf0c-11e3-86f9-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit guarantee|investment protection,http://eurovoc.europa.eu/1130|http://eurovoc.europa.eu/1132
http://publications.europa.eu/resource/cellar/73139b1c-f699-11e2-a22e-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,credit|credit guarantee,http://eurovoc.europa.eu/1130|http://eurovoc.europa.eu/285
http://publications.europa.eu/resource/cellar/25396bf9-123e-11e4-933d-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,bank|financial market|money-market liquidity,http://eurovoc.europa.eu/1676|http://eurovoc.europa.eu/1804|http://eurovoc.europa.eu/4738
http://publications.europa.eu/resource/cellar/09e6ffcb-71d0-44bc-ad9a-0fd3a131fda6,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/a5dd29d3-c901-4e81-9bda-f56f432e93b8,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union|financial statistics,http://eurovoc.europa.eu/4263|http://eurovoc.europa.eu/4602
http://publications.europa.eu/resource/cellar/2bc38464-49b6-4928-a978-c4596db2068d,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,financing policy,http://eurovoc.europa.eu/2466
http://publications.europa.eu/resource/cellar/81ce3d18-ab25-43a3-a02e-3f68d67c8a80,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,farm prices|minimum price|price increase|redemption,http://eurovoc.europa.eu/2639|http://eurovoc.europa.eu/2681|http://eurovoc.europa.eu/3263|http://eurovoc.europa.eu/4146
http://publications.europa.eu/resource/cellar/e8c085ab-9f9c-4ba2-8119-6345ea86f43d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,capital transfer|credit transfer|financial legislation|money laundering,http://eurovoc.europa.eu/4493|http://eurovoc.europa.eu/4731|http://eurovoc.europa.eu/5465|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/b7473498-85f1-4c44-946f-3e0025761146,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,central bank,http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/ab9e86ec-f4ba-4d6a-b988-6b7f0d78d193,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/367fe43e-e8d7-47c5-bc34-cf359aec1399,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/51123055-5924-485d-9dbb-699f33b1607d,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,exchange rate|national currency,http://eurovoc.europa.eu/1974|http://eurovoc.europa.eu/4390
http://publications.europa.eu/resource/cellar/ea9157e4-e8e8-4e1b-ae6d-e0dfce1c127f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/3f1bd004-364c-466f-9e6b-9b21775cfac1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,money,http://eurovoc.europa.eu/1969
http://publications.europa.eu/resource/cellar/e5301053-5f9a-45c1-87dc-40ee8748b1b0,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,insurance company,http://eurovoc.europa.eu/34
http://publications.europa.eu/resource/cellar/4563ee57-c0e6-4ac7-87a7-62e8280ced8e,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment protection|regulation of investments,http://eurovoc.europa.eu/1132|http://eurovoc.europa.eu/3148
http://publications.europa.eu/resource/cellar/ba7b090f-1f68-42d5-bd18-cdc7a1dd1467,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/1b7fb733-4a33-4f81-ae50-1deb0349e389,ENG,html,http://publications.europa.eu/ontology/cdm#decision,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/b9ea98e9-0d7e-11e8-966a-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/186cfcb2-5d72-11e7-954d-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union,http://eurovoc.europa.eu/4602
http://publications.europa.eu/resource/cellar/fa6a96c7-b1bf-430c-b44e-782a2d39b513,ENG,html,http://publications.europa.eu/ontology/cdm#decision,marine insurance,http://eurovoc.europa.eu/3541
http://publications.europa.eu/resource/cellar/b9896929-a69d-493e-905c-ff2550d483b3,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/c1e45053-80f5-42ae-b32b-f3c1d46a2024,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,tax exemption,http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/dab076c7-c551-4fb3-90b2-added1711e5e,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,capital market,http://eurovoc.europa.eu/5156
http://publications.europa.eu/resource/cellar/4caff228-7d77-4c73-aa0b-ecbf79cfb8ea,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
http://publications.europa.eu/resource/cellar/90799a60-2d42-4db1-a47f-1d6d9b768237,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,tax exemption,http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/50f58bcf-98a2-4e7e-9a44-17b8193c369f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/2ff66fd7-df0b-11e2-9165-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#directive,credit institution,http://eurovoc.europa.eu/3246
http://publications.europa.eu/resource/cellar/955c7fce-a8a4-4ae3-ba15-8c46fa9eb161,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices|minimum price|selling price,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/3df64aba-6e14-41e0-9ac7-799973cfa29a,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit institution|financial instrument|financial market|securities,http://eurovoc.europa.eu/1459|http://eurovoc.europa.eu/1804|http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/4646
http://publications.europa.eu/resource/cellar/75bfd6d9-d79e-4483-a4fb-183a6a4083f9,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/9f2f1e20-72f2-4454-acb7-2aac3d4ce1cb,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,tax exemption,http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/a6483097-a3fc-457e-a309-420fe61602af,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,national currency,http://eurovoc.europa.eu/1974
http://publications.europa.eu/resource/cellar/080558c5-0b1a-11e3-8d1c-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/3b3ea87f-7a74-4c22-bf2a-a2534590c87e,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/82e19b44-9c36-4d67-b787-9c3dbb5686e0,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financing method,http://eurovoc.europa.eu/1952
http://publications.europa.eu/resource/cellar/d26cf922-6fdc-4462-aa31-8a0000c1ebd6,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/f74581d2-1e9d-4bed-bb72-44ec0fc9c560,ENG,html,http://publications.europa.eu/ontology/cdm#decision,corporation tax|tax exemption,http://eurovoc.europa.eu/1331|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/08ec00f9-7a52-11e6-b076-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financing|investment,http://eurovoc.europa.eu/1000|http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/050797ec-db5b-11e7-a506-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union|euro area,http://eurovoc.europa.eu/4602|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/cc7dbb97-5f4e-11e8-ab9c-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,bond|capital market|financial instrument|investment protection|issue of securities|stock-exchange listing,http://eurovoc.europa.eu/1132|http://eurovoc.europa.eu/1459|http://eurovoc.europa.eu/2098|http://eurovoc.europa.eu/248|http://eurovoc.europa.eu/5156|http://eurovoc.europa.eu/728
http://publications.europa.eu/resource/cellar/b68e6de4-c319-4137-8fc4-67f76d637443,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/76f671d4-ac6f-4afc-a099-a319d74d5f70,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/01f9435a-d5a1-11e2-bfa7-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/930d33fb-8d6e-4fd3-8f93-4074f0d35893,ENG,xhtml,http://publications.europa.eu/ontology/cdm#guideline_ecb,central bank|financial legislation,http://eurovoc.europa.eu/4763|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/47a55bd5-5f92-4cca-a5ae-18db9f9265c3,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,producer price,http://eurovoc.europa.eu/2638
http://publications.europa.eu/resource/cellar/c6cff8fc-8f51-413e-bfd2-79ae8e8532cc,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,banking|credit institution|financial institution,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/2149|http://eurovoc.europa.eu/3246
http://publications.europa.eu/resource/cellar/2d88f823-d14c-4a77-8306-e68a8460a3a2,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/7fdb8891-b6c2-4b69-a566-eb772753e212,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,maximum price|purchase price,http://eurovoc.europa.eu/2642|http://eurovoc.europa.eu/2679
http://publications.europa.eu/resource/cellar/cd5d4e81-8acc-4959-980a-14ae60e0ef86,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,euro area,http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/57ce32a4-2d5b-48f6-adb0-c1c4c7f7a192,ENG,html,http://publications.europa.eu/ontology/cdm#directive,credit institution|money laundering,http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/5465
http://publications.europa.eu/resource/cellar/df5be0d2-d85d-4252-b17e-c8df0b1e61b0,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,exchange rate,http://eurovoc.europa.eu/4390
http://publications.europa.eu/resource/cellar/24cb1883-0c00-11e3-8d1c-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#directive,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/abd13205-946c-4ff8-8947-e9971a658bff,ENG,xhtml,http://publications.europa.eu/ontology/cdm#guideline_ecb,capital market|financial institution|financial statistics,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/4263|http://eurovoc.europa.eu/5156
http://publications.europa.eu/resource/cellar/9df83616-da88-49e1-bac6-c14e45332046,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment loan,http://eurovoc.europa.eu/295
http://publications.europa.eu/resource/cellar/5d7cf6da-7750-44a8-8681-d15ab0e98398,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/800d3775-5aac-46fd-9cff-7a3b4ec655dc,ENG,html,http://publications.europa.eu/ontology/cdm#decision,investment project|investment promotion,http://eurovoc.europa.eu/2798|http://eurovoc.europa.eu/2805
http://publications.europa.eu/resource/cellar/c83d0281-9636-46fd-acd2-c8640c5f455a,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices,http://eurovoc.europa.eu/1025
http://publications.europa.eu/resource/cellar/7211c505-49ab-4fd4-8211-a9914b3a4d24,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,farm prices,http://eurovoc.europa.eu/2639
http://publications.europa.eu/resource/cellar/0a808126-1063-11e7-8a35-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union|credit institution|euro area,http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/4602|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/857df523-ed59-4b4f-9c65-9151e3b2170a,ENG,html,http://publications.europa.eu/ontology/cdm#directive,banking|credit institution,http://eurovoc.europa.eu/2149|http://eurovoc.europa.eu/3246
http://publications.europa.eu/resource/cellar/4c69d1b5-4066-4592-bad2-b175ea72432d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision|http://publications.europa.eu/ontology/cdm#decision_implementing,credit institution,http://eurovoc.europa.eu/3246
http://publications.europa.eu/resource/cellar/31b68e53-31b6-4ac8-befd-a943e64c5c85,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/5b436b48-1c6d-4286-9766-6582b405e1ba,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union|national currency|paper money,http://eurovoc.europa.eu/1972|http://eurovoc.europa.eu/1974|http://eurovoc.europa.eu/4602
http://publications.europa.eu/resource/cellar/8b26bc8a-458b-4ff5-88e2-c919614a6b9f,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,export price,http://eurovoc.europa.eu/2634
http://publications.europa.eu/resource/cellar/48d604b1-3a44-11e4-8c3c-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,repatriation of capital,http://eurovoc.europa.eu/2890
http://publications.europa.eu/resource/cellar/69ed30b9-e1f0-43a3-a6d8-903b3b862ddd,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT|tax exemption,http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/d7775586-2837-44b9-aa49-24882764bfd5,ENG,html,http://publications.europa.eu/ontology/cdm#decision,financing plan,http://eurovoc.europa.eu/2394
http://publications.europa.eu/resource/cellar/744eb966-9f45-40c1-81aa-06e4e74732cf,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,banking system,http://eurovoc.europa.eu/4356
http://publications.europa.eu/resource/cellar/70d5cb58-222e-4b59-993b-5a200d510885,ENG,html,http://publications.europa.eu/ontology/cdm#decision,excise duty|tax exemption,http://eurovoc.europa.eu/1015|http://eurovoc.europa.eu/935
